gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4583571658	f94f92b3-6496-40f1-be05-1300d2254629	a56d909c-492f-442e-9ff6-eb69887a9688	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	49.49179	4.32762	2332.0						2014-07-23	23	7	2014	2674024	8179907	HUMAN_OBSERVATION					AMBLARD Pascal (CBNBP)		CC_BY_4_0		AMBLARD Pascal (CBNBP)			2026-03-02T23:29:25.489Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4583569633	2700f1e5-0f50-4f53-8810-67bb54852aae	5e816755-b7a7-457e-bae8-172e9beb934a	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.85662	2.34293	9005.0						1830-01-01/1830-12-31			1830	2674024	8179907	HUMAN_OBSERVATION					CHEVALLIER François-Fulgis (INDEPENDANT)		CC_BY_4_0		CHEVALLIER François-Fulgis (INDEPENDANT)			2026-03-02T23:26:58.910Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4583456980	2700f1e5-0f50-4f53-8810-67bb54852aae	54e305cc-9c31-493f-889c-d35b255a1c3b	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.88566	2.26658	1429.0						1900-01-01/1900-12-31			1900	2674024	8179907	HUMAN_OBSERVATION					CAMUS Fernand (INDEPENDANT)		CC_BY_4_0		CAMUS Fernand (INDEPENDANT)			2026-03-02T23:26:52.337Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4583333266	2700f1e5-0f50-4f53-8810-67bb54852aae	50eea2b8-abe1-4e21-be5e-55bd2373af65	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.31504	4.26731	4315.0						2001-01-28	28	1	2001	4279055	8179907	HUMAN_OBSERVATION					LANFANT Patrice		CC_BY_4_0		LANFANT Patrice			2026-03-02T23:27:00.679Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4582967717	2700f1e5-0f50-4f53-8810-67bb54852aae	332abebb-9614-4ca5-bf4a-555173f614f9	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.33136	4.35901	7537.0						2001-01-28	28	1	2001	4279055	8179907	HUMAN_OBSERVATION					AICARDI Odette		CC_BY_4_0		AICARDI Odette			2026-03-02T23:26:44.966Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4582918557	f94f92b3-6496-40f1-be05-1300d2254629	70e07cd5-5b97-4ba7-b753-7b5eb563ef08	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.31664	4.03602	3287.0						2014-08-06	6	8	2014	2674024	8179907	HUMAN_OBSERVATION					AMBLARD Pascal (CBNBP)		CC_BY_4_0		AMBLARD Pascal (CBNBP)			2026-03-02T23:29:14.547Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4582750689	2700f1e5-0f50-4f53-8810-67bb54852aae	21bb63de-4449-479b-b0a5-54bb53e83c55	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.65159	2.92248	2114.0						2018-09-27	27	9	2018	2674024	8179907	HUMAN_OBSERVATION					DUPRÉ Rémi;BOUDIER Pierre (CBNBP;INDEPENDANT)		CC_BY_4_0		DUPRÉ Rémi (CBNBP);BOUDIER Pierre (INDEPENDANT)			2026-03-02T23:26:37.685Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4582709851	2700f1e5-0f50-4f53-8810-67bb54852aae	1c52893a-0a56-4ce5-b0a7-1f2b1a1894af	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.33136	4.35901	7537.0						2011-10-05	5	10	2011	4279055	8179907	HUMAN_OBSERVATION					AMBLARD Pascal (CBNBP)		CC_BY_4_0		AMBLARD Pascal (CBNBP)			2026-03-02T23:26:50.528Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4582642084	2700f1e5-0f50-4f53-8810-67bb54852aae	1b5f19c9-7ca8-4b79-bbc3-00710b4113c0	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.74704	2.1177	1531.0						1860-01-01/1860-12-31			1860	2674024	8179907	HUMAN_OBSERVATION					BESCHERELLE Emile (INDEPENDANT)		CC_BY_4_0		BESCHERELLE Emile (INDEPENDANT)			2026-03-02T23:26:50.755Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4582537548	2700f1e5-0f50-4f53-8810-67bb54852aae	0ff46123-afee-4c70-9ad9-a5e4c0a3da06	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.80409	2.22733	2357.0						1890-01-01/1890-12-31			1890	2674024	8179907	HUMAN_OBSERVATION					JEANPERT Henri-Edouard (INDEPENDANT)		CC_BY_4_0		JEANPERT Henri-Edouard (INDEPENDANT)			2026-03-02T23:27:05.185Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4582454563	f94f92b3-6496-40f1-be05-1300d2254629	46fc5f23-5fee-4f1b-9e9c-a0b80f9a9ffd	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	49.24591	4.85609	2068.0						2014-07-18	18	7	2014	2674024	8179907	HUMAN_OBSERVATION					AMBLARD Pascal (CBNBP)		CC_BY_4_0		AMBLARD Pascal (CBNBP)			2026-03-02T23:29:24.076Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4582259249	2700f1e5-0f50-4f53-8810-67bb54852aae	f98b63cb-f1e8-4a18-a439-abb405c47ab5	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	46.75613	4.52498	2502.0						1930-01-01/1930-12-31			1930	2674024	8179907	HUMAN_OBSERVATION					CARION Jules (INDEPENDANT)		CC_BY_4_0		CARION Jules (INDEPENDANT)			2026-03-02T23:26:55.150Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4582240638	2700f1e5-0f50-4f53-8810-67bb54852aae	f6a8d409-e9cd-4115-bfe1-1281d0084fae	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	46.6538	4.93815	3720.0						1930-01-01/1930-12-31			1930	2674024	8179907	HUMAN_OBSERVATION					RIMELIN Pierre (INDEPENDANT)		CC_BY_4_0		RIMELIN Pierre (INDEPENDANT)			2026-03-02T23:27:02.205Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4582132091	2700f1e5-0f50-4f53-8810-67bb54852aae	f1305b50-635b-4fac-a82e-1285f04661a4	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.67747	2.88893	2739.0						1937-01-01/1937-12-31			1937	2674024	8179907	HUMAN_OBSERVATION					DUCLOS  (INDEPENDANT)		CC_BY_4_0		DUCLOS  (INDEPENDANT)			2026-03-02T23:26:49.194Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4582100735	2700f1e5-0f50-4f53-8810-67bb54852aae	ef5b1780-cf46-464b-b426-808ccaa8995c	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.40434	2.78128	1767.0						1930-01-01/1930-12-31			1930	2674024	8179907	HUMAN_OBSERVATION					DUCLOS Pierre		CC_BY_4_0		DUCLOS Pierre			2026-03-02T23:26:55.437Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4582013800	2700f1e5-0f50-4f53-8810-67bb54852aae	e1df11cb-94cd-4260-970d-1f06ca638df7	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.07697	4.20647	3403.0						2019-10-10	10	10	2019	2674024	8179907	HUMAN_OBSERVATION					AMBLARD Pascal (CBNBP)		CC_BY_4_0		AMBLARD Pascal (CBNBP)			2026-03-02T23:27:03.953Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4582001919	2700f1e5-0f50-4f53-8810-67bb54852aae	e288c4af-2a0d-4531-91d1-796243ca32a3	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.85662	2.34293	9005.0						1830-01-01/1830-12-31			1830	2674024	8179907	HUMAN_OBSERVATION					BACHELOT DE LA PYLAIE Jean-Marie (INDEPENDANT)		CC_BY_4_0		BACHELOT DE LA PYLAIE Jean-Marie (INDEPENDANT)			2026-03-02T23:26:58.252Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581997201	2700f1e5-0f50-4f53-8810-67bb54852aae	e3101575-8fa2-4402-a6ae-147429b7e839	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.85662	2.34293	9005.0						1860-01-01/1860-12-31			1860	2674024	8179907	HUMAN_OBSERVATION					THURET Gustave Adolphe (INDEPENDANT)		CC_BY_4_0		THURET Gustave Adolphe (INDEPENDANT)			2026-03-02T23:26:58.256Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581902751	2700f1e5-0f50-4f53-8810-67bb54852aae	e2952c96-3dfe-46ab-92fd-cf6eda2a7294	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.2629	4.27684	4431.0						2017-10-10	10	10	2017	2674024	8179907	HUMAN_OBSERVATION					AMBLARD Pascal (CBNBP)		CC_BY_4_0		AMBLARD Pascal (CBNBP)			2026-03-02T23:27:07.005Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581864032	2700f1e5-0f50-4f53-8810-67bb54852aae	e23c5b8a-1870-4d84-a37a-7d95107877ab	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.24781	0.99659	2782.0						1900-01-01/1900-12-31			1900	2674024	8179907	HUMAN_OBSERVATION					DOUIN Charles (INDEPENDANT)		CC_BY_4_0		DOUIN Charles (INDEPENDANT)			2026-03-02T23:26:53.842Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581853648	2700f1e5-0f50-4f53-8810-67bb54852aae	e29f442e-42c2-4c46-9597-8e5263dcb0c1	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	49.34958	4.85076	4969.0						2018-07-19	19	7	2018	2674024	8179907	HUMAN_OBSERVATION					AMBLARD Pascal (CBNBP)		CC_BY_4_0		AMBLARD Pascal (CBNBP)			2026-03-02T23:27:02.725Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581819196	2700f1e5-0f50-4f53-8810-67bb54852aae	dd36afe7-9a4d-49e7-af51-d5638717fef4	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.4471	1.50567	3308.0						1900-01-01/1900-12-31			1900	2674024	8179907	HUMAN_OBSERVATION					DOUIN Charles (INDEPENDANT)		CC_BY_4_0		DOUIN Charles (INDEPENDANT)			2026-03-02T23:26:41.677Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581804672	2700f1e5-0f50-4f53-8810-67bb54852aae	dfaca72c-5a4a-478e-9a15-b25f9f88f292	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.20607	4.59039	1507.0						2017-09-01	1	9	2017	4279055	8179907	HUMAN_OBSERVATION					BERROD Luc;BARDET Olivier (INDEPENDANT;CBNBP)		CC_BY_4_0		BARDET Olivier (CBNBP);BERROD Luc (INDEPENDANT)			2026-03-02T23:26:57.997Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581784053	2700f1e5-0f50-4f53-8810-67bb54852aae	d3ea0ca3-6964-4402-9e8b-bf835717c8e8	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.22324	4.62047	2828.0						1965-01-01/1965-12-31			1965	2674024	8179907	HUMAN_OBSERVATION					BIZOT Maurice (INDEPENDANT)		CC_BY_4_0		BIZOT Maurice (INDEPENDANT)			2026-03-02T23:27:03.809Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581665208	2700f1e5-0f50-4f53-8810-67bb54852aae	d5523074-b553-4f5c-b746-547673c9fef4	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.68482	2.67603	3143.0						1900-01-01/1900-12-31			1900	2674024	8179907	HUMAN_OBSERVATION					DISMIER Gabriel (INDEPENDANT)		CC_BY_4_0		DISMIER Gabriel (INDEPENDANT)			2026-03-02T23:27:08.803Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581662312	2700f1e5-0f50-4f53-8810-67bb54852aae	d0b8b050-a6aa-40ee-a008-cf3bdf14de5b	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.77575	1.99402	2889.0						1900-01-01/1900-12-31			1900	2674024	8179907	HUMAN_OBSERVATION					CAMUS Fernand (INDEPENDANT)		CC_BY_4_0		CAMUS Fernand (INDEPENDANT)			2026-03-02T23:26:54.228Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581638340	2700f1e5-0f50-4f53-8810-67bb54852aae	cf51d085-c03e-4b27-aa10-8bb661b6d516	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	49.08826	1.6342	2062.0						1890-01-01/1890-12-31			1890	2674024	8179907	HUMAN_OBSERVATION					JEANPERT Henri-Edouard (INDEPENDANT)		CC_BY_4_0		JEANPERT Henri-Edouard (INDEPENDANT)			2026-03-02T23:26:44.875Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581591383	2700f1e5-0f50-4f53-8810-67bb54852aae	c7c3def5-5633-4012-affc-86c9dafe7609	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	46.74547	4.90227	2448.0						2015-07-29	29	7	2015	4279055	8179907	HUMAN_OBSERVATION					BARDET Olivier (CBNBP)		CC_BY_4_0		BARDET Olivier (CBNBP)			2026-03-02T23:26:41.711Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581581121	2700f1e5-0f50-4f53-8810-67bb54852aae	c733241b-8000-4fa3-a687-05cd1e6fb333	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.80521	2.27197	3446.0						2017-08-30	30	8	2017	2674024	8179907	HUMAN_OBSERVATION					DUMAS Yann;DUPRÉ Rémi (CBNBP;CBNBP)		CC_BY_4_0		DUPRÉ Rémi (CBNBP);DUMAS Yann (CBNBP)			2026-03-02T23:26:53.612Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581539923	2700f1e5-0f50-4f53-8810-67bb54852aae	c5a139a3-a7ad-46b7-930b-e94490e02798	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.85662	2.34293	9005.0						1860-01-01/1860-12-31			1860	2674024	8179907	HUMAN_OBSERVATION					SCHOENEFELD Wladimir (INDEPENDANT)		CC_BY_4_0		SCHOENEFELD Wladimir (INDEPENDANT)			2026-03-02T23:27:11.611Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581528574	2700f1e5-0f50-4f53-8810-67bb54852aae	c53abe03-f2bf-42c2-a22d-54a3b5ac1da6	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.44295	4.61535	4754.0						2019-09-06	6	9	2019	2674024	8179907	HUMAN_OBSERVATION					AMBLARD Pascal (CBNBP)		CC_BY_4_0		AMBLARD Pascal (CBNBP)			2026-03-02T23:27:09.119Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581436101	2700f1e5-0f50-4f53-8810-67bb54852aae	c5eb94b1-0f5f-43ac-8f83-b1a86024c48c	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	49.17603	3.14265	3371.0						1934-01-01/1934-12-31			1934	2674024	8179907	HUMAN_OBSERVATION					JOVET Paul (SBF)		CC_BY_4_0		JOVET Paul (SBF)			2026-03-02T23:26:44.730Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581423947	2700f1e5-0f50-4f53-8810-67bb54852aae	c004734e-9fdf-442e-a34a-8d498215fccb	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.86139	4.40464	2764.0						2014-09-19	19	9	2014	4279055	8179907	HUMAN_OBSERVATION					VALLET Jeanne;BARDET Olivier;HENDOUX Frédéric;CORDIER Jordane;FILOCHE Sébastien;WEBER Emilie;WEGNEZ Jérôme;DUPRÉ Rémi;AMBLARD Pascal (CBNBP;CBNBP;CBNBP;CBNBP;CBNBP;CBNBP;CBNBP;CBNBP;CBNBP)		CC_BY_4_0		HENDOUX Frédéric (CBNBP);FILOCHE Sébastien (CBNBP);VALLET Jeanne (CBNBP);CORDIER Jordane (CBNBP);WEGNEZ Jérôme (CBNBP);BARDET Olivier (CBNBP);AMBLARD Pascal (CBNBP);WEBER Emilie (CBNBP);DUPRÉ Rémi (CBNBP)			2026-03-02T23:27:11.570Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581396946	2700f1e5-0f50-4f53-8810-67bb54852aae	bea35245-fe08-4656-8ae7-f4b090336995	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.85662	2.34293	9005.0						1860-01-01/1860-12-31			1860	2674024	8179907	HUMAN_OBSERVATION					DURIEU DE MAISONNEUVE Michel, Charles (INDEPENDANT)		CC_BY_4_0		DURIEU DE MAISONNEUVE Michel, Charles (INDEPENDANT)			2026-03-02T23:27:03.090Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581292998	2700f1e5-0f50-4f53-8810-67bb54852aae	c1c0d3b4-36e1-4628-aa25-2f60da411550	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.24934	4.52118	2573.0						2017-08-29	29	8	2017	4279055	8179907	HUMAN_OBSERVATION					BARDET Olivier (INDEPENDANT)		CC_BY_4_0		BARDET Olivier (INDEPENDANT)			2026-03-02T23:26:58.416Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4581216735	2700f1e5-0f50-4f53-8810-67bb54852aae	bb4aa739-05cf-4663-a025-ea2bbccbd3b1	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrium patens (Hedw.) Mitt.	Physcomitrium patens (Hedw.) Mitt., 1851		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.865	2.09146	2163.0						1836-01-01/1836-12-31			1836	8179907	8179907	HUMAN_OBSERVATION					NON CONNU		CC_BY_4_0		NON CONNU			2026-03-02T23:26:41.237Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
